"new.id"	"Area.M2"	"p1"	"p2"	"p3"	"p4"	"x"	"y"	"Final.ID"
3222	2266.89855	"grass"	"grass"	"grass"	"grass"	630411.6522	7083292.881	"86726"
3223	3797.14555	"grass"	"grass"	"grass"	"grass"	630424.3978	7083175.679	"86727"
3224	2170.22175	"grass"	"grass"	"grass"	"grass"	631090.3683	7082632.029	"86733"
3225	9632.74505	"grass"	"grass"	"grass"	"grass"	632004.86	7082469.302	"86740"
3226	4853.40275	"grass"	"grass"	"grass"	"grass"	632650.36	7082561.803	"86749"
3227	608.38365	"grass"	"grass"	"grass"	"grass"	632805.265	7082126.562	"86750"
3228	11506.1232	"grass"	"grass"	"grass"	"grass"	629466.8275	7084218.402	"86771"
3229	2372.52635	"grass"	"grass"	"grass"	"grass"	629972.7109	7084663.946	"86774"
3230	784.65375	"grass"	"grass"	"grass"	"grass"	629580.5285	7084733.608	"86776"
3231	2532.94765	"stubble"	"stubble"	"stubble"	"stubble"	628050.445	7085586.053	"86778"
3232	5688.67255	"grass"	"grass"	"grass"	"grass"	627880.465	7085216.846	"86779"
3233	2851.62375	"grass"	"grass"	"grass"	"grass"	628008.3709	7085037.717	"86780"
3234	1235.25325	"other"	"grass"	"grass"	"grass"	627627.92	7083258.205	"86784"
3235	1294.9234	"other"	"grass"	"grass"	"grass"	627120.425	7082849.235	"86785"
3236	2662.7682	"other"	"grass"	"grass"	"grass"	627148.8754	7082827.685	"86786"
3237	10020.50345	"other"	"grass"	"grass"	"grass"	627385.0475	7082780.195	"86787"
3238	2838.69365	"other"	"grass"	"grass"	"grass"	626983.5275	7082726.256	"86789"
3239	2045.57415	"grass"	"grass"	"grass"	"grass"	627345.8264	7082340.801	"86791"
3240	1700.91025	"other"	"grass"	"grass"	"grass"	627246.9081	7082326.28	"86792"
3241	25892.38245	"grass"	"grass"	"grass"	"grass"	629757.94	7082883.058	"86794"
3242	4149.9259	"grass"	"grass"	"grass"	"grass"	629855.5599	7082873.123	"86795"
3243	30058.4992	"grass"	"grass"	"grass"	"grass"	629357.3775	7082483.904	"86796"
3244	2018.69335	"grass"	"grass"	"grass"	"grass"	629492.5376	7076226.551	"86825"
3245	5398.81915	"grass"	"grass"	"grass"	"grass"	628709.27	7076393.088	"86826"
3246	11615.32865	"grass"	"grass"	"grass"	"grass"	628710.7601	7076476.005	"86827"
3247	4890.0598	"plough"	"plough"	"grain"	"grain"	628441.3091	7076147.764	"86828"
3248	18364.1929	"grass"	"grass"	"grass"	"grass"	631387.19	7076410.316	"86869"
3249	20091.8575	"grass"	"grass"	"grass"	"grass"	631159.76	7075926.943	"86871"
3250	3368.5623	"grass"	"grass"	"grass"	"grass"	630366.1816	7076559.475	"86874"
3251	18723.111	"grass"	"grass"	"grass"	"grass"	631449.385	7076568.438	"86875"
3252	6209.87495	"grass"	"grass"	"grass"	"grass"	632203.64	7077066.244	"86956"
3253	6043.0178	"grass"	"grass"	"grass"	"grass"	632477.465	7077066.892	"86957"
3254	15988.59535	"grass"	"grass"	"grain"	"grain"	631200.0225	7076633.655	"86965"
3255	2787.18245	"grass"	"grass"	"grass"	"grass"	631612.7775	7076822.04	"86966"
3256	2455.66515	"grass"	"grass"	"grass"	"grass"	631686.0075	7076755.107	"86967"
3257	5115.38975	"grass"	"grass"	"grass"	"grass"	631530.4175	7076864.542	"86970"
3258	6290.22515	"grass"	"grass"	"grass"	"grass"	631425.9675	7076850.287	"86971"
3259	4252.0188	"grass"	"grass"	"grass"	"grass"	631329.195	7076909.976	"86972"
3260	13096.9111	"grass"	"grass"	"grass"	"grass"	631623.26	7078201.817	"86977"
3261	11147.44515	"grass"	"grass"	"grass"	"grass"	631488.635	7078125.234	"86979"
3262	4548.6505	"grass"	"grass"	"grass"	"grass"	631634.365	7078160.896	"86980"
3263	6767.78855	"grass"	"grass"	"grass"	"grass"	631569.1975	7077474.124	"86986"
3264	951.0258	"grass"	"grass"	"grass"	"grass"	632004.505	7076950.546	"86988"
3265	8533.1283	"grass"	"grass"	"grass"	"grass"	631084.3375	7076720.696	"86989"
3266	1985.3467	"grass"	"grass"	"grass"	"grass"	630826.815	7077295.99	"86990"
3267	2716.66555	"grass"	"grass"	"grass"	"grass"	629642.66	7076882.266	"86995"
3268	3132.63815	"grass"	"grass"	"grass"	"grass"	629771.4875	7077453.484	"86996"
3269	1036.67305	"grass"	"grass"	"grass"	"grass"	627642.0612	7077360.249	"86999"
3270	5034.8703	"stubble"	"plough"	"grain"	"grain"	627862.5807	7077204.043	"87000"
3271	1360.66065	"grass"	"grass"	"grass"	"grass"	627216.5809	7078628.654	"87011"
3272	13034.58665	"grass"	"grass"	"grass"	"grass"	631640.6325	7079445.248	"87150"
3273	15005.36385	"grass"	"grass"	"grass"	"grass"	631648.67	7079414.435	"87151"
3274	43358.0683	"grass"	"grass"	"grass"	"grass"	631717.7525	7079692.5	"87152"
3275	1338.1935	"grass"	"grass"	"grass"	"grass"	631842.8999	7082363.208	"87153"
3276	17303.2682	"other"	"grass"	"grass"	"grass"	626908.14	7082917.612	"87163"
3277	12313.19355	"stubble"	"plough"	"grass"	"grass"	627955.6	7085079.926	"87166"
3278	9048.5534	"grass"	"grass"	"grass"	"grass"	629246.8834	7085272.664	"87168"
3279	4289.81565	"grass"	"grass"	"grass"	"grass"	629535.7893	7084749.265	"87169"
3280	9899.07695	"grass"	"grass"	"grass"	"grass"	629470.85	7084867.119	"87170"
3281	33464.78245	"grass"	"grass"	"grass"	"grass"	629306.2225	7085074.849	"87171"
3282	9869.4294	"grass"	"grass"	"grass"	"grass"	629787.3466	7084187.122	"87173"
3283	7430.55125	"grass"	"grass"	"grass"	"grass"	629856.7275	7084007.878	"87175"
3284	27109.96385	"grass"	"grass"	"grass"	"grass"	630085.975	7082678.566	"87179"
3285	6510.1558	"grass"	"grass"	"grass"	"grass"	630854.6525	7082764.758	"87181"
3286	28131.8562	"stubble"	"plough"	"plough"	"plough"	630800.97	7082472.303	"87183"
3287	43343.69565	"grass"	"grass"	"grass"	"grass"	631282.435	7082648.353	"87184"
3288	4701.9789	"grass"	"grass"	"grass"	"grass"	632244.5775	7082735.256	"87188"
3289	2458.4047	"plough"	"plough"	"plough"	"plough"	629728.645	7080427.074	"87200"
3290	11476.7737	"plough"	"plough"	"plough"	"grain"	629626.23	7080316.734	"87206"
3291	66184.6495	"grass"	"grass"	"grass"	"grass"	630801.4874	7079730.735	"87208"
3292	5922.2884	"grass"	"grass"	"grass"	"grass"	626656.975	7080856.665	"87210"
3293	3811.357	"other"	"grass"	"grass"	"grass"	626870.44	7081252.639	"87213"
3294	9944.4588	"plough"	"plough"	"plough"	"grain"	627375.115	7078130.552	"87216"
3295	247390.2829	"stubble"	"plough"	"plough"	"grain"	627148.585	7077763.738	"87217"
3296	77954.9842	"plough"	"plough"	"plough"	"grain"	627850.895	7076681.358	"87221"
3297	321681.2196	"grass"	"grass"	"grass"	"grass"	627622.045	7076724.44	"87222"
3298	81340.8378	"stubble"	"stubble"	"grain"	"grain"	627677.4125	7076386.34	"87224"
3299	25556.1709	"grass"	"grass"	"grass"	"grass"	631005.8035	7076126.286	"87361"
3300	4501.5231	"grass"	"grass"	"grass"	"grass"	632160.9212	7076913.201	"87367"
3301	5456.00575	"grass"	"grass"	"grass"	"grass"	632428.4	7077725.777	"87378"
3302	1314.8681	"grass"	"grass"	"grass"	"grass"	632461.555	7077757.687	"87380"
3303	35712.59795	"grass"	"grass"	"grass"	"grass"	631528.7577	7078889.394	"87388"
3304	51679.6244	"grass"	"grass"	"grass"	"grass"	632039.979	7079945.941	"87389"
3305	29329.89375	"stubble"	"stubble"	"plough"	"plough"	630833.42	7080163.697	"87392"
3306	77188.3685	"grass"	"grass"	"plough"	"grain"	630672.95	7080219.18	"87393"
3307	831.55875	"grass"	"grass"	"grass"	"grass"	630726.4275	7079881.032	"87395"
3308	13558.51345	"grass"	"grass"	"grass"	"grass"	630414.1775	7079559.818	"87399"
3309	9956.7991	"grass"	"grass"	"grass"	"grass"	630338.0851	7079619.243	"87400"
3310	96074.60145	"grass"	"grass"	"grass"	"grass"	629737	7079808.623	"87402"
3311	92681.8409	"grass"	"grass"	"grass"	"grass"	630013.605	7080170.751	"87404"
3312	594.99035	"plough"	"plough"	"plough"	"grain"	629778.3615	7080410.472	"87407"
3313	5049.1808	"grass"	"grass"	"grass"	"grass"	630549.2	7079274.573	"87411"
3314	14005.9263	"grass"	"grass"	"grass"	"grass"	631064.7547	7078855.548	"87414"
3315	3030.20945	"grass"	"grass"	"grass"	"grass"	629164.0775	7077339.004	"87415"
3316	119394.1216	"grass"	"grass"	"grass"	"grass"	628623.22	7076229.317	"87418"
3317	33963.8428	"plough"	"plough"	"plough"	"grain"	628615.225	7076077.835	"87420"
3318	60750.9994	"grass"	"grass"	"grass"	"grass"	629885.85	7077005.256	"87434"
3319	41474.00735	"grass"	"grass"	"grass"	"grass"	630884.4421	7077460.06	"87438"
3320	6773.73815	"grass"	"grass"	"grass"	"grass"	631276.2129	7077861.206	"87440"
3321	125466.053	"plough"	"plough"	"grain"	"grain"	631054.4225	7074430.012	"87441"
3322	317083.9414	"plough"	"plough"	"grain"	"grain"	628829.795	7074575.328	"87445"
3323	27459.12365	"grass"	"grass"	"grass"	"grass"	628841.905	7086200.057	"87501"
3324	7018.471	"grass"	"grass"	"grass"	"grass"	630298.1925	7076452.981	"87580"
3325	4150.57515	"grass"	"grass"	"grass"	"grass"	630200.3799	7076537.006	"87581"
3326	7741.3095	"grass"	"grass"	"grass"	"grass"	630162.815	7076904.369	"87584"
3327	13616.0644	"grass"	"grass"	"grass"	"grass"	628010.8199	7076867.706	"87586"
3328	6374.0045	"grass"	"grass"	"grass"	"grass"	631528.055	7076810.309	"87634"
3329	76563.50325	"grass"	"grass"	"grass"	"grass"	630910.7391	7076887.797	"87637"
3330	198893.1252	"stubble"	"plough"	"plough"	"grain"	630727.1125	7077834.484	"87641"
3331	21495.15075	"grass"	"grass"	"grass"	"grass"	631123.2052	7079655.416	"87651"
3332	15823.70035	"grass"	"grass"	"grass"	"grass"	631362.3178	7079455.02	"87652"
3333	9968.302	"grass"	"grass"	"grass"	"grass"	631471.4212	7079448.089	"87653"
3334	24804.01505	"plough"	"plough"	"grass"	"grass"	630950.065	7080925.805	"87655"
3335	6439.85	"grass"	"grass"	"grass"	"grass"	630911.915	7081060.701	"87656"
3336	407144.6935	"grass"	"grass"	"grass"	"grass"	630344.615	7081118.673	"87659"
3337	126609.5993	"grass"	"grass"	"grass"	"grass"	630710.2147	7081570.984	"87660"
3338	2377.3351	"grass"	"grass"	"grass"	"grass"	630454.1371	7083098.053	"87667"
3339	10363.3137	"stubble"	"stubble"	"grass"	"grass"	631029.575	7082508.736	"87668"
3340	5532.9487	"grass"	"grass"	"grass"	"grass"	630802.5093	7083051.063	"87669"
3341	80066.6553	"grass"	"grass"	"grass"	"grass"	632505.59	7082428.368	"87673"
3342	23951.96265	"grass"	"grass"	"grass"	"grass"	632744.1475	7082463.514	"87674"
3343	19117.68555	"grass"	"grass"	"grass"	"grass"	632324.4675	7082014.495	"87680"
3344	6185.37415	"grass"	"grass"	"grass"	"grass"	629832.3289	7080737.204	"87685"
3345	65813.4496	"plough"	"plough"	"plough"	"grain"	626952.7525	7077813.075	"87687"
3346	1761.35805	"grass"	"grass"	"grass"	"grass"	629482.4034	7084487.363	"87690"
3347	2750.36695	"grass"	"grass"	"grass"	"grass"	629298.25	7084248.991	"87693"
3348	18051.20285	"stubble"	"plough"	"grain"	"grain"	627526.955	7078177.896	"87764"
3349	4306.3177	"stubble"	"plough"	"grain"	"grain"	627602.3173	7078221.758	"87765"
3350	13798.7307	"stubble"	"plough"	"grain"	"grain"	627455.995	7078336.795	"87766"
3351	12600.33505	"grass"	"grass"	"grass"	"grass"	630655.13	7078774.379	"87769"
3352	9789.3252	"grass"	"grass"	"grass"	"grass"	631684.6375	7076103.745	"87787"
3353	14795.9134	"grass"	"grass"	"grass"	"grass"	631498.6575	7082195.79	"87789"
3354	202374.7651	"stubble"	"stubble"	"grain"	"grain"	626766.19	7086629.906	"136396"
3355	45154.7164	"plough"	"plough"	"plough"	"grain"	626831.3875	7077988.692	"136773"
3356	88336.713	"grass"	"grass"	"grass"	"grass"	626533.7151	7076633.362	"136777"
3357	73825.97032	"grass"	"grass"	"grass"	"grass"	626515.365	7076892.145	"136778"
3358	41072.66935	"stubble"	"stubble"	"plough"	"grain"	626711.295	7078181.595	"136783"
3359	21182.42033	"other"	"plough"	"plough"	"grain"	626662.16	7078448.815	"136785"
3360	70921.29228	"grass"	"grass"	"grass"	"grass"	626771.475	7077817.355	"136788"
3361	31341.33503	"grass"	"grass"	"grass"	"grass"	626570.3225	7075993.687	"136790"
3362	24336.51334	"grass"	"grass"	"grass"	"grass"	626605.935	7082443.909	"136798"
3363	48020.9222	"grass"	"grass"	"grass"	"grass"	626720.084	7082482.607	"136837"
3364	46424.76874	"other"	"grass"	"grass"	"grass"	626708.765	7081028.113	"136841"
3365	170610.9253	"other"	"grass"	"plough"	"grain"	626213.9325	7080767.509	"136843"
3366	150125.3328	"grass"	"grass"	"grass"	"grass"	626820.88	7075929.919	"136849"
3367	679148.7443	"plough"	"grass"	"grass"	"grass"	626480.755	7074654.367	"136858"
3368	78357.05023	"grass"	"grass"	"grass"	"grass"	626357.5169	7077194.908	"136754a"
3369	59536.38142	"grass"	"grass"	"grass"	"grain"	626550.6876	7077271.215	"136754b"
3370	165763.8046	"grass"	"grass"	"plough"	"grain"	626371.61	7077951.826	"136844a"
3371	56092.32019	"plough"	"plough"	"plough"	"grain"	626013.3675	7078641.721	"136844b"
3372	68800.24417	"plough"	"plough"	"plough"	"grain"	626504.1727	7077591.244	"136847a"
3373	40905.71264	"grass"	"grass"	"grass"	"grass"	626736.64	7077621.449	"136847b"
3374	44511.6743	"plough"	"grain"	"grain"	"grain"	622759.65	7095709.022	"14437a"
3375	42414.5535	"plough"	"plough"	"plough"	"plough"	622591.5123	7095829.287	"14437b"
3376	528776.871	"stubble"	"plough"	"plough"	"grain"	617684.885	7073788.603	"37319a"
3377	102849.2749	"plough"	"plough"	"plough"	"grain"	618128.8161	7073958.059	"37319b"
3378	81579.85695	"grass"	"grass"	"grass"	"grass"	617812.405	7074415.319	"37319c"
3379	129427.1767	"grass"	"grass"	"grain"	"grain"	620539.9832	7078306.193	"41376a"
3380	51511.91605	"stubble"	"grain"	"grain"	"grain"	620742.7058	7077842.219	"41376b"
3381	53355.8305	"potato"	"grain"	"grain"	"grain"	620730.0391	7078062.584	"41376c"
3382	49662.96675	"stubble"	"stubble"	"grain"	"grain"	620775.6234	7078612.085	"41379a"
3383	9202.367401	"plough"	"plough"	"grain"	"grain"	620792.105	7078747.384	"41379b"
3384	106639.6091	"grass"	"plough"	"grain"	"grain"	620428.7071	7078693.893	"41418a"
3385	100972.9556	"plough"	"plough"	"grain"	"grain"	620185.015	7078701.363	"41418b"
3386	77693.85085	"stubble"	"stubble"	"grain"	"grain"	621048.6915	7078493.704	"41434a"
3387	51669.39995	"grass"	"plough"	"grain"	"grain"	621327.1139	7078418.282	"41434b"
3388	702948.1312	"potato"	"potato"	"plough"	"grain"	623229.1175	7077238.747	"41460a"
3389	296778.62	"grass"	"grass"	"grass"	"grass"	623538.8428	7078300.333	"41460b"
3390	225595.4025	"stubble"	"stubble"	"plough"	"grain"	623558.725	7077952.029	"41460c"
3391	38926.7912	"stubble"	"plough"	"grain"	"grain"	623400.8275	7076991.547	"41469a"
3392	35129.8879	"potato"	"plough"	"grain"	"grain"	623092.2333	7076938.527	"41469b"
3393	12505.7101	"plough"	"plough"	"grain"	"grain"	623418.045	7077068.67	"41469c"
3394	101067.0822	"plough"	"plough"	"grain"	"grain"	621499.125	7079632.727	"41563a"
3395	100042.4933	"stubble"	"stubble"	"grain"	"grain"	621250.3337	7079547.725	"41563b"
3396	154881.3954	"stubble"	"plough"	"plough"	"grain"	622941.1	7081004.161	"41593a"
3397	113011.1501	"grass"	"plough"	"plough"	"grain"	622553	7081169.124	"41593b"
3398	56122.70865	"plough"	"grain"	"grain"	"grain"	620449.955	7080635.698	"41678a"
3399	33154.13285	"stubble"	"grain"	"grain"	"grain"	620433.9351	7080389.841	"41678b"
3400	143140.2758	"stubble"	"stubble"	"stubble"	"grain"	624615.595	7073937.051	"41817a"
3401	61716.75131	"potato"	"plough"	"grain"	"grain"	624613.932	7073736.402	"41817b"
3402	184953.4511	"stubble"	"stubble"	"plough"	"plough"	623531.5525	7073415.979	"41942a"
3403	183749.8296	"grass"	"grass"	"grass"	"grass"	624130.9953	7073538.816	"41942b"
3404	147887.0684	"plough"	"plough"	"grain"	"grain"	623734.4	7073716.84	"41942c"
3405	161817.1338	"plough"	"plough"	"plough"	"grain"	626193.8125	7076515.948	"42146a"
3406	146934.7147	"grass"	"grass"	"grass"	"grass"	626083.3993	7076273.978	"42146b"
3407	108005.3832	"grass"	"plough"	"plough"	"grain"	625212.7325	7076188.985	"42146c"
3408	166542.6082	"potato"	"plough"	"plough"	"grain"	625378.1199	7076439.371	"42146d"
3409	61553.4719	"stubble"	"plough"	"grain"	"grain"	623612.7687	7077219.008	"42192a"
3410	29743.8106	"plough"	"plough"	"grain"	"grain"	623693.945	7077014.992	"42192b"
3411	223428.9943	"stubble"	"stubble"	"plough"	"grain"	624615.005	7076512.493	"42226a"
3412	60256.9383	"stubble"	"stubble"	"grass"	"grain"	624838.56	7076458.969	"42226b"
3413	457254.1525	"plough"	"plough"	"grain"	"grain"	625542.3325	7075482.128	"42251a"
3414	63121.39461	"grass"	"grass"	"grass"	"grass"	625927.135	7075254.624	"42251b"
3415	89352.6987	"stubble"	"grass"	"grass"	"grass"	623766.175	7074410.814	"42327a"
3416	46107.4821	"potato"	"plough"	"grain"	"grain"	623730.6812	7074275.472	"42327b"
3417	71925.42155	"stubble"	"plough"	"grain"	"grain"	623702.675	7074555.281	"42327c"
3418	191612.7873	"potato"	"potato"	"plough"	"grain"	623841.625	7075475.234	"42346a"
3419	114075.9059	"stubble"	"stubble"	"grain"	"grain"	623622.655	7075651.604	"42346b"
3420	112541.3649	"plough"	"plough"	"grain"	"grain"	624383.29	7074443.504	"42358a"
3421	67063.93715	"stubble"	"stubble"	"grain"	"grain"	624428.0625	7074153.491	"42358b"
3422	76252.5396	"potato"	"potato"	"grain"	"grain"	624110.4511	7074209.422	"42358c"
3423	54610.29481	"grass"	"grass"	"grass"	"grass"	624543.8591	7074363.189	"42358d"
3424	129472.6207	"grass"	"grass"	"grass"	"grass"	625748.53	7074891.486	"42393a"
3425	40624.45995	"plough"	"plough"	"plough"	"grain"	625975.1775	7075090.298	"42393b"
3426	33452.4511	"plough"	"plough"	"grass"	"grass"	626035.175	7075911.64	"42411a"
3427	28486.16765	"grass"	"grass"	"plough"	"grain"	626445.87	7076147.826	"42411b"
3428	31645.2903	"stubble"	"stubble"	"plough"	"grain"	626256.2124	7076075.198	"42411c"
3429	154732.7804	"stubble"	"grass"	"grain"	"grain"	618696.49	7087561.236	"4248a"
3430	2593.728578	"plough"	"plough"	"grass"	"grass"	619144.2053	7087638.952	"4248b"
3431	53042.72954	"grass"	"plough"	"grass"	"grass"	618989.71	7087634.972	"4248c"
3432	120772.2827	"grass"	"plough"	"grass"	"grass"	619179.6475	7087576.826	"4248d"
3433	120321.8688	"grass"	"grass"	"grass"	"grass"	624580.81	7079284.849	"43040a"
3434	116401.479	"plough"	"plough"	"plough"	"grain"	624829.6281	7079514.993	"43040b"
3435	22563.4902	"plough"	"plough"	"plough"	"grass"	622105.845	7074705.674	"43238a"
3436	20837.0455	"potato"	"potato"	"potato"	"potato"	622225.6425	7074644.982	"43238b"
3437	228975.8781	"stubble"	"stubble"	"stubble"	"plough"	620009.4306	7088983.155	"4395a"
3438	84122.8964	"grass"	"grass"	"plough"	"plough"	620095.175	7088637.721	"4395b"
3439	83797.6928	"grass"	"plough"	"grain"	"grain"	621681.8681	7078755.594	"44629a"
3440	32541.81093	"stubble"	"stubble"	"grain"	"grain"	621509.7763	7078630.232	"44629b"
3441	36511.08667	"grass"	"grass"	"grass"	"grass"	621346.1658	7078795.72	"44629c"
3442	43906.67695	"stubble"	"plough"	"plough"	"grain"	622065.765	7074425.274	"44716a"
3443	38383.60105	"grass"	"grass"	"grass"	"grass"	622053.3336	7074210.859	"44716b"
3444	134761.7208	"grass"	"grass"	"grass"	"grass"	623615.4372	7074068.415	"44765a"
3445	55993.65336	"stubble"	"stubble"	"grass"	"grass"	623346.8105	7073972.343	"44765b"
3446	1372352.721	"plough"	"grain"	"grain"	"grain"	622498.9946	7078909.749	"44813a"
3447	763754.1259	"grass"	"grass"	"grass"	"grass"	622424.1689	7077725.95	"44813b"
3448	517459.0434	"stubble"	"grain"	"grain"	"grain"	619452.66	7079168.318	"44818a"
3449	140298.2047	"grass"	"grass"	"grass"	"grass"	620160.4975	7080091.265	"44818b"
3450	272249.9048	"plough"	"plough"	"grain"	"grain"	619109.0075	7092785.661	"4844a"
3451	14132.75815	"grass"	"grass"	"grass"	"grass"	619007.3575	7093054.063	"4844b"
3452	196245.6889	"grass"	"grass"	"grass"	"grass"	617761.0625	7092265.428	"4849a"
3453	20398.3072	"plough"	"plough"	"grain"	"grain"	617713.67	7091991.701	"4849b"
3454	314918.1846	"grass"	"grass"	"grass"	"grass"	618112.1125	7091730.472	"4866a"
3455	79390.88891	"plough"	"plough"	"plough"	"plough"	618363.7181	7091825.452	"4866b"
3456	105528.3221	"plough"	"plough"	"grain"	"grain"	616819.63	7092929.658	"5009a"
3457	24113.86841	"stubble"	"stubble"	"grain"	"grain"	616779.7753	7093326.771	"5009b"
3458	122389.268	"plough"	"plough"	"grain"	"grain"	617926.98	7092181.948	"5011a"
3459	18798.3304	"stubble"	"stubble"	"grain"	"grain"	618380.7047	7092153.596	"5011b"
3460	123610.8081	"grass"	"plough"	"grain"	"grain"	614433.1725	7090608.755	"50220a"
3461	56066.30235	"grass"	"grass"	"grass"	"grass"	614529.7325	7091025.574	"50220b"
3462	70380.5798	"stubble"	"stubble"	"grass"	"grain"	617666.58	7093161.115	"5028a"
3463	54321.0231	"stubble"	"plough"	"grain"	"grain"	617656.4857	7092980.568	"5028b"
3464	297991.2387	"plough"	"plough"	"grain"	"grain"	617060.5289	7091328.678	"5144a"
3465	151933.2077	"grass"	"grass"	"grass"	"grass"	617016.4439	7091756.386	"5144b"
3466	37361.69258	"stubble"	"plough"	"grain"	"grain"	617280.8975	7092766.502	"5173a"
3467	25575.44032	"grass"	"grass"	"grain"	"grain"	617264.145	7092644.879	"5173b"
3468	585393.5293	"stubble"	"stubble"	"grain"	"grain"	619629.435	7091644.182	"5177a"
3469	172467.9173	"plough"	"plough"	"plough"	"grain"	620276.8206	7091228.223	"5177b"
3470	87358.4655	"stubble"	"stubble"	"grain"	"grain"	619246.8675	7091476.308	"5183a"
3471	29.915116	"stubble"	"stubble"	"grain"	"grain"	619191.8066	7091979.954	"5183b"
3472	23358.25181	"grass"	"grass"	"grain"	"grain"	619302.07	7091841.606	"5183c"
3473	49229.56328	"plough"	"plough"	"grain"	"grain"	619055.782	7091903.848	"5183d"
3474	148982.8187	"stubble"	"plough"	"plough"	"grain"	618729.2475	7087038.095	"52365a"
3475	109304.4006	"stubble"	"stubble"	"stubble"	"grain"	618671.565	7086832.229	"52365b"
3476	58121.04115	"grass"	"plough"	"grain"	"grain"	618553.6372	7085567.481	"52645a"
